study_id,site_id,crop,biome_num,management_x,sampling_year,log_vr_large,log_vr_small,plot_id,log_vr_total,global_regressor_V0,bio01,bio02,bio05,bio08,bio14,ec,elevation,es,gHM,pdsi,soil_den_b10,moss,shrub,management_y,x0_1.0,x0_2.0,x0_4.0,x0_5.0,x0_7.0,x0_8.0,x0_10.0,x0_12.0
Alice_Classen_Coffea_arabica_Tanzania_2011_2012,HOM2,Coffea arabica,7,3,2011-2012,-5.13579843705026,-2.6508917872622613,Plot_111,-2.6508917872622613,-2.7570214,1.319133214489813,0.9190578408570228,0.8650029348490039,0.8040564816169358,-0.4493386033160689,1.1572054320711078,1.4727847770327924,-0.2224988951086194,-0.5291695188513754,-1.2906252181788265,-1.9482755001041416,-0.1229787930355359,1.8115753846634268,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Alice_Classen_Coffea_arabica_Tanzania_2011_2012,HOM4,Coffea arabica,1,3,2011-2012,-5.13579843705026,-1.3071570405611668,Plot_112,-1.3071570405611668,-3.2380056,1.2485645367825948,0.781499688992721,0.6976205452654245,0.7402087603703755,-0.2561015117806738,1.515568711556086,1.714752903628738,-0.6061472382938722,-1.1719468738507015,-1.303019744127028,-2.268901979693106,-0.1229787930355359,2.8704268278949807,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alice_Classen_Coffea_arabica_Tanzania_2011_2012,SUN1,Coffea arabica,7,0,2011-2012,-5.13579843705026,-4.442651256490317,Plot_114,-4.442651256490317,-3.2091205,1.319133214489813,0.9649105581451232,0.8889147047895153,0.7880945513052957,-0.526633439930227,1.1424792717162044,1.447620091866814,0.0966426233544131,-0.4546929736108712,-1.297117589149685,-1.307022540926214,-0.1229787930355359,1.8299990218836928,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Alice_Classen_Coffea_arabica_Tanzania_2011_2012,SUN2,Coffea arabica,1,0,2011-2012,-5.13579843705026,-4.037186148382152,Plot_115,-4.037186148382152,-4.6235676,1.1250693507949636,0.7356469717046205,0.5780616955628678,0.628475248188895,-0.2947489300877528,1.3956550016075564,1.8096044092543484,-0.3744093196201419,-0.4697603313638764,-1.2023879979741436,-2.076526091939728,-0.1229787930355359,2.117553801965621,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alice_Classen_Coffea_arabica_Tanzania_2011_2012,SUN4,Coffea arabica,7,0,2011-2012,-5.13579843705026,-3.7495040759303713,Plot_117,-3.7495040759303713,-2.7178657,1.3544175533434215,0.9190578408570228,0.936738244670538,0.835980342240216,-0.526633439930227,1.1116340789773735,1.4572988169306518,-0.1487014632349797,-0.4152179962948886,-1.2906252181788265,-1.4352731327617996,-0.1229787930355359,1.6939102556803076,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ariza_etal_apple_Belgium_2019,Ariza_etal_2019_1,Malus domestica,4,0,2019,-3.40119738166216,-2.5902671654458267,Plot_2861,-2.302585092994045,-2.195316,-0.5332945753246546,-0.731639981514598,-0.9044680407488356,-0.0898116158349083,0.4395520177467488,-0.5370342875359249,-0.6952496372668787,-0.4302148189948495,0.6003259827073414,-1.6494762553914175,-0.0886419184881506,-0.1229787930355359,-0.5376752257499587,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ariza_etal_apple_Belgium_2019,Ariza_etal_2019_10,Malus domestica,4,0,2019,-4.78749174278205,-3.688879454113936,Plot_2870,-3.688879454113936,-3.234177,-0.5685789141782636,-0.7774926988026986,-0.9522915806298584,-0.1057735461465484,0.4781994360538278,-0.71602030170146,-0.6333057968583167,-0.1466274162678982,0.8345088541910646,-1.6524273328800894,-0.2168925103237362,-0.1229787930355359,-0.4061710123258391,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ariza_etal_apple_Belgium_2019,Ariza_etal_2019_11,Malus domestica,4,0,2019,-2.07944154167984,-1.6094379124341005,Plot_2871,-1.1499055830556604,-2.0353189,-0.4980102364710457,-1.602841609988509,-1.2392328199159943,-1.334842180142834,0.1690200895971955,-0.7434737785260518,-0.7494504976243705,0.3483505802907285,1.0971973834401954,-1.4783137539658802,0.4884857447719846,-0.1229787930355359,-0.9315691502772352,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ariza_etal_apple_Belgium_2019,Ariza_etal_2019_12,Malus domestica,4,0,2019,-2.84158159372673,-2.70805020110221,Plot_2872,-2.1484344131667874,-1.7393836,-0.5156524058978502,-1.1901671543956038,-1.0957622002729264,-1.3827279710777545,0.1690200895971955,-0.5498867655957336,-0.7204143224328571,-0.2729843666327174,1.911209769995932,-1.481264831808681,0.0396086733474349,-0.1229787930355359,-0.6713641366604423,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ariza_etal_apple_Belgium_2019,Ariza_etal_2019_13,Malus domestica,4,0,2019,-2.84158159372673,-2.222542385320509,Plot_2873,-1.843052763615605,-2.5383863,-0.4980102364710457,-1.281872588971805,-1.1196739702134375,-1.3827279710777545,0.1690200895971955,-0.4623638169856059,-0.7300930474966949,-0.4253430491549765,1.443138389687112,-1.5196288405779288,0.6167363366075702,-0.1229787930355359,-0.5507668076633337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ariza_etal_apple_Belgium_2019,Ariza_etal_2019_14,Malus domestica,4,0,2019,-3.40119738166216,-3.688879454113936,Plot_2874,-2.995732273553991,-2.7988486,-0.4980102364710457,-1.281872588971805,-1.1196739702134375,-1.3827279710777545,0.1690200895971955,-0.738308542254387,-0.7281573024839273,-0.0152125380471826,1.4879543390707002,-1.5166777630892572,0.6167363366075702,-0.1229787930355359,-0.4498442321171031,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ariza_etal_apple_Belgium_2019,Ariza_etal_2019_2,Malus domestica,4,0,2019,-2.14843441316679,-3.688879454113936,Plot_2862,-2.0149030205422647,-2.7014742,-0.550936744751459,-0.731639981514598,-0.9283798106893468,-0.1057735461465484,0.4781994360538278,-0.7384945007696178,-0.6855709122030409,-0.0988786303957542,0.8799077262181376,-1.6612805657002334,0.2961098570186061,-0.1229787930355359,-0.5724212683789508,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ariza_etal_apple_Belgium_2019,Ariza_etal_2019_3,Malus domestica,4,0,2019,-1.89711998488588,-2.70805020110221,Plot_2863,-1.5686159179138452,-2.5752358,-0.5685789141782636,-0.731639981514598,-0.9522915806298584,-0.1217354764581885,0.4781994360538278,-0.6817598034099018,-0.6449202669349221,-0.2020888911128183,1.0073604854794111,-1.655378410368761,-0.281017806241529,-0.1229787930355359,-0.5096054370325526,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ariza_etal_apple_Belgium_2019,Ariza_etal_2019_4,Malus domestica,4,0,2019,-2.59026716544583,-2.70805020110221,Plot_2864,-2.0149030205422647,-2.3739967,-0.5685789141782636,-0.6857872642264975,-0.9283798106893468,-0.1057735461465484,0.4781994360538278,-0.5041468206837177,-0.6255628168072465,-0.4850590785231675,1.581848856807081,-1.664231643188905,0.1678592651830205,-0.1229787930355359,-0.7821663361433672,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ariza_etal_apple_Belgium_2019,Ariza_etal_2019_5,Malus domestica,4,0,2019,-2.99573227355399,-2.995732273553991,Plot_2865,-2.389596469983676,-2.881529,-0.4980102364710457,-1.4194307408361069,-1.143585740153949,-1.3667660407661144,0.2076675079042746,-0.760840734702358,-0.7417075175733002,-0.2332686703940522,1.565804618353324,-1.4665094436570645,-1.4352731327617996,-0.1229787930355359,-0.5889390158749572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ariza_etal_apple_Belgium_2019,Ariza_etal_2019_6,Malus domestica,4,0,2019,-2.30258509299405,-3.688879454113936,Plot_2866,-2.1484344131667874,-2.8945532,-0.4980102364710457,-1.5111361754123078,-1.1914092800349716,-1.350804110454474,0.1690200895971955,-0.5426034830682125,-0.751386242637138,-0.059875023592839,1.1644271101893435,-1.496020219606168,-0.0886419184881506,-0.1229787930355359,-0.7048617936874035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ariza_etal_apple_Belgium_2019,Ariza_etal_2019_7,Malus domestica,4,0,2019,-3.17805383034795,-3.688879454113936,Plot_2867,-2.841581593726733,-3.1856537,-0.5685789141782636,-0.7774926988026986,-0.9762033505703696,-0.1217354764581885,0.4781994360538278,-0.636328498716831,-0.6487917569604572,-0.2647180674508649,0.8438438340800447,-1.6583294882115618,-0.0245166225703578,-0.1229787930355359,-0.5758192975295906,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ariza_etal_apple_Belgium_2019,Ariza_etal_2019_8,Malus domestica,4,0,2019,-2.38959646998368,-2.841581593726733,Plot_2868,-1.9542783987258296,-2.2998366,-0.5156524058978502,-1.1901671543956038,-1.0957622002729264,-1.3827279710777545,0.1690200895971955,-0.7791602969113375,-0.7378360275477651,0.0418197846824719,1.712162008049159,-1.5078245302691131,-0.4092683980771146,-0.1229787930355359,-0.7379558862776116,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ariza_etal_apple_Belgium_2019,Ariza_etal_2019_9,Malus domestica,4,0,2019,-3.68887945411394,-2.4849066497880004,Plot_2869,-2.302585092994045,-3.1518211,-0.5332945753246546,-0.731639981514598,-0.9044680407488356,-0.0898116158349083,0.4395520177467488,-0.1472214257882781,-0.689442402228576,-0.9180234273787452,0.6207689282810201,-1.6583294882115618,0.0396086733474349,-0.1229787930355359,-0.5637298697893218,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_1,Prunus avium,4,0,2019,-2.70805020110221,-2.5902671654458267,Plot_2845,-2.0149030205422647,-2.7372084,-0.4980102364710457,-0.8691981333788997,-0.9283798106893468,-1.4306137620126749,0.4009045994396698,-0.7930320142779044,-0.6875066572158085,-0.0734621595440298,1.2814885282534547,-1.5550417718585048,-0.4092683980771146,-0.1229787930355359,-0.4480248975598321,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_10,Prunus avium,4,0,2019,-3.40119738166216,-2.302585092994045,Plot_2854,-2.079441541679836,-2.1867692,-0.5685789141782636,-0.731639981514598,-0.9522915806298584,-0.1057735461465484,0.4781994360538278,-0.335355291381188,-0.6313700518455492,-0.7184685675110782,1.0430662370504755,-1.646525177548617,-0.0245166225703578,-0.1229787930355359,-0.4675026916004774,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_11,Prunus avium,4,0,2019,-4.0943445622221,-2.222542385320509,Plot_2855,-2.1484344131667874,-2.5117157,-0.550936744751459,-0.731639981514598,-0.9283798106893468,-0.1057735461465484,0.4395520177467488,-0.4758732566626495,-0.6158840917434086,-0.5341808507590119,0.9210088542152818,-1.6376719447284729,-0.0245166225703578,-0.1229787930355359,-0.4957225821189178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_12,Prunus avium,4,0,2019,-4.78749174278205,-0.8754687373538999,Plot_2856,-0.8754687373538999,-1.3983705,-0.5156524058978502,-0.8233454160907991,-0.9522915806298584,-1.4465756923243147,0.3622571811325907,-1.045720211987524,-0.7320287925094624,-0.1741322708803421,1.0561341158864783,-1.6199654790881848,0.1678592651830205,-0.1229787930355359,-0.4527425233401899,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_13,Prunus avium,4,0,2019,-2.07944154167984,-0.8556661100577202,Plot_2857,-0.6131044728864089,-2.7548163,-0.5156524058978502,-0.731639981514598,-0.9044680407488356,-1.4465756923243147,0.4781994360538278,-0.3557841910243955,-0.6081411116923384,-0.7546506175974683,1.331638119107909,-1.5196288405779288,0.1037339692652277,-0.1229787930355359,-0.5253842851420696,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_14,Prunus avium,4,0,2019,-4.0943445622221,-2.222542385320509,Plot_2858,-2.1484344131667874,-1.742768,-0.586221083605068,-0.731639981514598,-0.9522915806298584,0.1176934782164126,0.5554942726679859,-0.6436969649678104,-0.5810406815135924,-0.2629940413387854,1.2820233585198892,-1.6583294882115618,0.2319845611008133,-0.1229787930355359,-0.8540782907713356,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_15,Prunus avium,4,0,2019,-3.40119738166216,-3.688879454113936,Plot_2859,-2.995732273553991,-2.8636017,-0.5685789141782636,-0.731639981514598,-0.9522915806298584,0.1176934782164126,0.5168468543609069,-0.7058813588018565,-0.5926551515901979,-0.1188924053450056,1.2606635561558446,-1.690791341649337,-0.1527672144059434,-0.1229787930355359,-0.603894314218462,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_16,Prunus avium,4,0,2019,-2.84158159372673,-2.079441541679836,Plot_2860,-1.742969305058623,-2.4480753,-0.4980102364710457,-1.602841609988509,-1.2392328199159943,-1.334842180142834,0.1690200895971955,-0.7261912298912347,-0.751386242637138,0.3543087314254209,1.222365514444148,-1.469460521145736,-0.4733936939949074,-0.1229787930355359,-0.8956515139793323,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_2,Prunus avium,4,0,2019,-2.99573227355399,-2.70805020110221,Plot_2846,-2.222542385320509,-3.1223984,-0.4980102364710457,-1.281872588971805,-1.1196739702134375,-1.3667660407661144,0.2076675079042746,-0.3605501685814539,-0.7359002825349976,-0.7482687479482808,1.2760153822647715,-1.5402863837068883,0.1037339692652277,-0.1229787930355359,-0.5883275059124273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_3,Prunus avium,4,0,2019,-2.30258509299405,-1.420195912795572,Plot_2847,-1.0986122886681098,-2.322976,-0.6038632530318724,-0.8233454160907991,-1.000115120510881,0.1017315479047725,0.594141690975065,-0.6726617684800927,-0.5520045063220791,-0.1631326972740255,1.206838709680644,-1.6789870313405215,0.0396086733474349,-0.1229787930355359,-0.6454315198855609,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_4,Prunus avium,4,0,2019,-1.74296930505862,-2.4849066497880004,Plot_2848,-1.3862943611198906,-2.3660908,-0.586221083605068,-0.7774926988026986,-0.9762033505703696,0.1017315479047725,0.5554942726679859,-0.7052431559144844,-0.6255628168072465,-0.1298829947901228,1.085744227337119,-1.6789870313405215,0.3602351529363989,-0.1229787930355359,-0.5059180997453749,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_5,Prunus avium,4,0,2019,-3.40119738166216,-2.302585092994045,Plot_2849,-2.079441541679836,-2.5927122,-0.550936744751459,-0.731639981514598,-0.9044680407488356,0.1496173388396927,0.4781994360538278,-0.6481611276126198,-0.6816994221775058,-0.24472942405752,0.8155721602642839,-1.6789870313405215,0.1678592651830205,-0.1229787930355359,-0.6724534812816784,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_6,Prunus avium,4,0,2019,-4.0943445622221,-0.3930425881096072,Plot_2850,-0.3807724955177928,-2.3980455,-0.586221083605068,-0.731639981514598,-0.9522915806298584,-0.1217354764581885,0.5168468543609069,-0.569878468008367,-0.6081411116923384,-0.4062204582480037,1.3481506802595526,-1.664231643188905,0.1037339692652277,-0.1229787930355359,-0.8284220103272825,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_7,Prunus avium,4,0,2019,-4.0943445622221,-3.1780538303479458,Plot_2851,-2.995732273553991,-2.7865484,-0.5685789141782636,-0.731639981514598,-0.9283798106893468,0.1336554085280527,0.5168468543609069,-0.7340931354416725,-0.6352415418710843,-0.1057873505340322,0.8038932034694357,-1.6612805657002334,0.1037339692652277,-0.1229787930355359,-0.5840803087821634,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_8,Prunus avium,4,0,2019,-3.68887945411394,-2.995732273553991,Plot_2852,-2.70805020110221,-2.1285207,-0.5685789141782636,-0.731639981514598,-0.9522915806298584,0.1176934782164126,0.5554942726679859,-0.5205540877922793,-0.6216913267817114,-0.4290785876530996,1.3626675107696538,-1.6612805657002334,0.1678592651830205,-0.1229787930355359,-0.6917585888340184,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_9,Prunus avium,4,0,2019,-3.17805383034795,-3.688879454113936,Plot_2853,-2.841581593726733,-2.0920517,-0.550936744751459,-0.731639981514598,-0.9283798106893468,0.1176934782164126,0.4781994360538278,-0.8680757309579252,-0.6623419720498301,0.2535133616056288,1.2874876345437425,-1.6789870313405215,0.2961098570186061,-0.1229787930355359,-0.7065763296812846,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Betina_Blochtein_Brassica_napus_Brazil_2011,L 1 Snitowski,Brassica napus,1,0,2011,-5.59842195899838,-3.80666248977032,Plot_170,-3.80666248977032,-1.6321933,1.2485645367825948,1.1483214272975255,1.2715030238376968,0.1336554085280527,3.60864031892723,1.803146371182048,-0.1667912487813339,0.0106639287423627,0.1025619430493857,-0.7263791798930226,-0.281017806241529,-0.1229787930355359,-0.0882190801394798,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Betina_Blochtein_Brassica_napus_Brazil_2011,L 6 Sr. Donadel,Brassica napus,1,0,2011,-5.59842195899838,-3.6525118099430616,Plot_175,-3.6525118099430616,-1.5840516,1.2309223673557903,1.1483214272975255,1.2475912538971854,0.7402087603703755,3.60864031892723,1.6788640858477089,-0.157112523717496,0.2059412642370718,-1.5885828388680223,-0.7263791798930226,-0.2168925103237362,-0.1229787930355359,-0.1617691397224825,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Betina_Blochtein_Brassica_napus_Brazil_2011,L2 Snitowski,Brassica napus,1,0,2011,-5.59842195899838,-3.1135153092103742,Plot_171,-3.1135153092103742,-2.1183577,1.2485645367825948,1.1483214272975255,1.2475912538971854,0.7402087603703755,3.6472877372343087,0.4964079070629104,-0.1687269937941014,2.0374558326370256,-1.4292333770614083,-0.7263791798930226,-0.281017806241529,-0.1229787930355359,-0.1978178472482447,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Betina_Blochtein_Brassica_napus_Brazil_2011,L3 Karlec,Brassica napus,1,0,2011,-4.90527477843843,-3.1135153092103742,Plot_172,-3.033472601536838,-2.047865,1.213280197928986,1.1941741445856262,1.223679483956674,0.1017315479047725,3.6472877372343087,0.5499878577625522,-0.0583895280663503,2.277032383766275,-1.49698582514436,-0.7349373050705383,-0.3451431021593218,-0.1229787930355359,-0.3628553632989951,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Betina_Blochtein_Brassica_napus_Brazil_2011,L4 Rupp,Brassica napus,7,0,2011,-5.59842195899838,-2.2662174488231708,Plot_173,-2.2662174488231708,-2.6806436,1.177995859075377,1.1941741445856262,1.1758559440756515,0.0857696175931324,3.6472877372343087,0.4024685752856209,-0.0351605879131395,2.234109672431353,-1.023907738823176,-0.7077873909707201,-0.3451431021593218,-0.1229787930355359,-0.2564106930594601,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Betina_Blochtein_Brassica_napus_Brazil_2011,L5 Sr. Rupp,Brassica napus,7,0,2011,-5.59842195899838,-4.212127597878484,Plot_174,-4.212127597878484,-2.7422433,1.1956380285021817,1.1941741445856262,1.199767714016163,0.1017315479047725,3.6472877372343087,0.4341343691792593,-0.0545180380408151,2.3308724550270226,-1.023907738823176,-0.7077873909707201,-0.5375189899127003,-0.1229787930355359,-0.4726245936963668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Bryony_Willcox_Macadamia_integrifolia_Australia_2016,mac_3,Macadamia integrifolia,4,0,2016,-4.9416424226093,-4.941642422609305,Plot_254,-4.941642422609305,-3.2849607,,,,,,,,,,,,,,,,,,,,,,
Bryony_Willcox_Macadamia_integrifolia_Australia_2016,mac_5,Macadamia integrifolia,4,0,2016,-4.9416424226093,-4.941642422609305,Plot_255,-4.941642422609305,-3.3576097,,,,,,,,,,,,,,,,,,,,,,
